"Source","Group","File_Name","Sci_Name","Season","Common_Name"
"IUCN","BIRD","Recurvirostra_americana_2_aoh.tif","Recurvirostra americana",2,"American Avocet"
"IUCN","BIRD","Regulus_calendula_1_aoh.tif","Regulus calendula",1,NA
"IUCN","BIRD","Regulus_calendula_2_aoh.tif","Regulus calendula",2,NA
"IUCN","BIRD","Regulus_satrapa_1_aoh.tif","Regulus satrapa",1,"Golden-Crowned Kinglet"
"IUCN","BIRD","Regulus_satrapa_2_aoh.tif","Regulus satrapa",2,"Golden-Crowned Kinglet"
"IUCN","BIRD","Regulus_satrapa_3_aoh.tif","Regulus satrapa",3,"Golden-Crowned Kinglet"
"IUCN","BIRD","Rhodostethia_rosea_2_aoh.tif","Rhodostethia rosea",2,NA
"IUCN","BIRD","Rhynchophanes_mccownii_2_aoh.tif","Rhynchophanes mccownii",2,NA
"IUCN","BIRD","Riparia_riparia_2_aoh.tif","Riparia riparia",2,NA
"IUCN","BIRD","Rissa_brevirostris_3_aoh.tif","Rissa brevirostris",3,NA
"IUCN","BIRD","Rissa_tridactyla_1_aoh.tif","Rissa tridactyla",1,"Black-Legged Kittiwake"
"IUCN","BIRD","Rissa_tridactyla_2_aoh.tif","Rissa tridactyla",2,"Black-Legged Kittiwake"
"IUCN","BIRD","Rissa_tridactyla_3_aoh.tif","Rissa tridactyla",3,"Black-Legged Kittiwake"
"IUCN","BIRD","Salpinctes_obsoletus_2_aoh.tif","Salpinctes obsoletus",2,"Rock Wren"
"IUCN","BIRD","Sayornis_phoebe_2_aoh.tif","Sayornis phoebe",2,"Eastern Phoebe"
"IUCN","BIRD","Sayornis_saya_2_aoh.tif","Sayornis saya",2,NA
"IUCN","BIRD","Scolopax_minor_2_aoh.tif","Scolopax minor",2,NA
"IUCN","BIRD","Seiurus_aurocapilla_2_aoh.tif","Seiurus aurocapilla",2,"Ovenbird"
"IUCN","BIRD","Selasphorus_calliope_2_aoh.tif","Selasphorus calliope",2,"Calliope Hummingbird"
"IUCN","BIRD","Selasphorus_rufus_2_aoh.tif","Selasphorus rufus",2,"Rufous Hummingbird"
"IUCN","BIRD","Setophaga_americana_2_aoh.tif","Setophaga americana",2,NA
"IUCN","BIRD","Setophaga_auduboni_1_aoh.tif","Setophaga auduboni",1,"Audubon's Warbler"
"IUCN","BIRD","Setophaga_auduboni_2_aoh.tif","Setophaga auduboni",2,"Audubon's Warbler"
"IUCN","BIRD","Setophaga_caerulescens_2_aoh.tif","Setophaga caerulescens",2,"Black-Throated Blue Warbler"
"IUCN","BIRD","Setophaga_castanea_2_aoh.tif","Setophaga castanea",2,"Bay-Breasted Warbler"
"IUCN","BIRD","Setophaga_cerulea_2_aoh.tif","Setophaga cerulea",2,"Cerulean Warbler"
"IUCN","BIRD","Setophaga_citrina_2_aoh.tif","Setophaga citrina",2,"Hooded Warbler"
"IUCN","BIRD","Setophaga_coronata_2_aoh.tif","Setophaga coronata",2,"Yellow-Rumped Warbler"
"IUCN","BIRD","Setophaga_coronata_3_aoh.tif","Setophaga coronata",3,"Yellow-Rumped Warbler"
"IUCN","BIRD","Setophaga_discolor_2_aoh.tif","Setophaga discolor",2,"Prairie Warbler"
"IUCN","BIRD","Setophaga_fusca_2_aoh.tif","Setophaga fusca",2,"Blackburnian Warbler"
"IUCN","BIRD","Setophaga_magnolia_2_aoh.tif","Setophaga magnolia",2,"Magnolia Warbler"
"IUCN","BIRD","Setophaga_nigrescens_2_aoh.tif","Setophaga nigrescens",2,"Black-Throated Grey Warbler"
"IUCN","BIRD","Setophaga_palmarum_2_aoh.tif","Setophaga palmarum",2,"Palm Warbler"
"IUCN","BIRD","Setophaga_pensylvanica_2_aoh.tif","Setophaga pensylvanica",2,"Chestnut-Sided Warbler"
"IUCN","BIRD","Setophaga_petechia_2_aoh.tif","Setophaga petechia",2,"Yellow Warbler"
"IUCN","BIRD","Setophaga_pinus_2_aoh.tif","Setophaga pinus",2,"Pine Warbler"
"IUCN","BIRD","Setophaga_ruticilla_2_aoh.tif","Setophaga ruticilla",2,NA
"IUCN","BIRD","Setophaga_striata_2_aoh.tif","Setophaga striata",2,"Blackpoll Warbler"
"IUCN","BIRD","Setophaga_tigrina_2_aoh.tif","Setophaga tigrina",2,NA
"IUCN","BIRD","Setophaga_townsendi_1_aoh.tif","Setophaga townsendi",1,"Townsend's Warbler"
"IUCN","BIRD","Setophaga_townsendi_2_aoh.tif","Setophaga townsendi",2,"Townsend's Warbler"
"IUCN","BIRD","Sialia_currucoides_2_aoh.tif","Sialia currucoides",2,"Mountain Bluebird"
"IUCN","BIRD","Sialia_mexicana_1_aoh.tif","Sialia mexicana",1,NA
"IUCN","BIRD","Sialia_mexicana_2_aoh.tif","Sialia mexicana",2,NA
"IUCN","BIRD","Sialia_sialis_2_aoh.tif","Sialia sialis",2,"Eastern Bluebird"
"IUCN","BIRD","Sitta_canadensis_1_aoh.tif","Sitta canadensis",1,"Red-Breasted Nuthatch"
"IUCN","BIRD","Sitta_canadensis_3_aoh.tif","Sitta canadensis",3,"Red-Breasted Nuthatch"
"IUCN","BIRD","Sitta_carolinensis_1_aoh.tif","Sitta carolinensis",1,NA
"IUCN","BIRD","Sitta_pygmaea_1_aoh.tif","Sitta pygmaea",1,NA
"IUCN","BIRD","Somateria_mollissima_2_aoh.tif","Somateria mollissima",2,"Common Eider"
"IUCN","BIRD","Somateria_mollissima_3_aoh.tif","Somateria mollissima",3,"Common Eider"
"IUCN","BIRD","Somateria_spectabilis_2_aoh.tif","Somateria spectabilis",2,"King Eider"
"IUCN","BIRD","Somateria_spectabilis_3_aoh.tif","Somateria spectabilis",3,"King Eider"
"IUCN","BIRD","Spatula_clypeata_1_aoh.tif","Spatula clypeata",1,"Northern Shoveler"
"IUCN","BIRD","Spatula_clypeata_2_aoh.tif","Spatula clypeata",2,"Northern Shoveler"
"IUCN","BIRD","Spatula_cyanoptera_2_aoh.tif","Spatula cyanoptera",2,NA
"IUCN","BIRD","Spatula_discors_2_aoh.tif","Spatula discors",2,"Blue-Winged Teal"
"IUCN","BIRD","Sphyrapicus_nuchalis_2_aoh.tif","Sphyrapicus nuchalis",2,NA
"IUCN","BIRD","Sphyrapicus_ruber_1_aoh.tif","Sphyrapicus ruber",1,NA
"IUCN","BIRD","Sphyrapicus_ruber_2_aoh.tif","Sphyrapicus ruber",2,NA
"IUCN","BIRD","Sphyrapicus_thyroideus_2_aoh.tif","Sphyrapicus thyroideus",2,NA
"IUCN","BIRD","Sphyrapicus_varius_2_aoh.tif","Sphyrapicus varius",2,"Yellow-Bellied Sapsucker"
"IUCN","BIRD","Spinus_pinus_1_aoh.tif","Spinus pinus",1,"Pine Siskin"
"IUCN","BIRD","Spinus_pinus_2_aoh.tif","Spinus pinus",2,"Pine Siskin"
"IUCN","BIRD","Spinus_pinus_3_aoh.tif","Spinus pinus",3,"Pine Siskin"
"IUCN","BIRD","Spinus_tristis_1_aoh.tif","Spinus tristis",1,"American Goldfinch"
"IUCN","BIRD","Spinus_tristis_2_aoh.tif","Spinus tristis",2,"American Goldfinch"
"IUCN","BIRD","Spiza_americana_2_aoh.tif","Spiza americana",2,"Dickcissel"
"IUCN","BIRD","Spizella_breweri_2_aoh.tif","Spizella breweri",2,"Brewer's Sparrow"
"IUCN","BIRD","Spizella_pallida_2_aoh.tif","Spizella pallida",2,"Clay-Colored Sparrow"
"IUCN","BIRD","Spizella_passerina_2_aoh.tif","Spizella passerina",2,"Chipping Sparrow"
"IUCN","BIRD","Spizella_pusilla_1_aoh.tif","Spizella pusilla",1,"Field Sparrow"
"IUCN","BIRD","Spizella_pusilla_2_aoh.tif","Spizella pusilla",2,"Field Sparrow"
"IUCN","BIRD","Steganopus_tricolor_2_aoh.tif","Steganopus tricolor",2,"Wilson's Phalarope"
"IUCN","BIRD","Stelgidopteryx_serripennis_2_aoh.tif","Stelgidopteryx serripennis",2,"Northern Rough-Winged Swallow"
"IUCN","BIRD","Stercorarius_longicaudus_2_aoh.tif","Stercorarius longicaudus",2,"Long-Tailed Jaeger"
"IUCN","BIRD","Stercorarius_parasiticus_2_aoh.tif","Stercorarius parasiticus",2,NA
"IUCN","BIRD","Stercorarius_pomarinus_2_aoh.tif","Stercorarius pomarinus",2,NA
"IUCN","BIRD","Sterna_dougallii_2_aoh.tif","Sterna dougallii",2,NA
"IUCN","BIRD","Sterna_forsteri_2_aoh.tif","Sterna forsteri",2,"Forster's Tern"
"IUCN","BIRD","Sterna_hirundo_2_aoh.tif","Sterna hirundo",2,"Common Tern"
"IUCN","BIRD","Sterna_paradisaea_2_aoh.tif","Sterna paradisaea",2,"Arctic Tern"
"IUCN","BIRD","Strix_nebulosa_1_aoh.tif","Strix nebulosa",1,"Great Grey Owl"
"IUCN","BIRD","Strix_occidentalis_1_aoh.tif","Strix occidentalis",1,"Spotted Owl"
"IUCN","BIRD","Strix_varia_1_aoh.tif","Strix varia",1,"Northern Barred Owl"
"IUCN","BIRD","Sturnella_magna_2_aoh.tif","Sturnella magna",2,NA
"IUCN","BIRD","Sturnella_neglecta_1_aoh.tif","Sturnella neglecta",1,"Western Meadowlark"
"IUCN","BIRD","Sturnella_neglecta_2_aoh.tif","Sturnella neglecta",2,"Western Meadowlark"
"IUCN","BIRD","Sturnus_vulgaris_1_aoh.tif","Sturnus vulgaris",1,"Common Starling"
"IUCN","BIRD","Sturnus_vulgaris_2_aoh.tif","Sturnus vulgaris",2,"Common Starling"
"IUCN","BIRD","Surnia_ulula_1_aoh.tif","Surnia ulula",1,"Northern Hawk-Owl"
"IUCN","BIRD","Synthliboramphus_antiquus_1_aoh.tif","Synthliboramphus antiquus",1,"Ancient Murrelet"
"IUCN","BIRD","Synthliboramphus_antiquus_3_aoh.tif","Synthliboramphus antiquus",3,"Ancient Murrelet"
"IUCN","BIRD","Synthliboramphus_hypoleucus_3_aoh.tif","Synthliboramphus hypoleucus",3,"Xantus's Murrelet"
"IUCN","BIRD","Synthliboramphus_scrippsi_3_aoh.tif","Synthliboramphus scrippsi",3,NA
"IUCN","BIRD","Tachycineta_bicolor_2_aoh.tif","Tachycineta bicolor",2,"Tree Swallow"
"IUCN","BIRD","Tachycineta_thalassina_2_aoh.tif","Tachycineta thalassina",2,NA
"IUCN","BIRD","Thryomanes_bewickii_1_aoh.tif","Thryomanes bewickii",1,"Bewick's Wren"
"IUCN","BIRD","Thryothorus_ludovicianus_1_aoh.tif","Thryothorus ludovicianus",1,"Carolina Wren"
"IUCN","BIRD","Toxostoma_rufum_2_aoh.tif","Toxostoma rufum",2,NA
"IUCN","BIRD","Tringa_flavipes_2_aoh.tif","Tringa flavipes",2,"Lesser Yellowlegs"
"IUCN","BIRD","Tringa_incana_2_aoh.tif","Tringa incana",2,"Wandering Tattler"
"IUCN","BIRD","Tringa_melanoleuca_2_aoh.tif","Tringa melanoleuca",2,NA
"IUCN","BIRD","Tringa_semipalmata_2_aoh.tif","Tringa semipalmata",2,"Willet"
"IUCN","BIRD","Tringa_solitaria_2_aoh.tif","Tringa solitaria",2,"Solitary Sandpiper"
"IUCN","BIRD","Troglodytes_aedon_2_aoh.tif","Troglodytes aedon",2,"House Wren"
"IUCN","BIRD","Troglodytes_hiemalis_2_aoh.tif","Troglodytes hiemalis",2,"Eastern Winter Wren"
"IUCN","BIRD","Troglodytes_hiemalis_3_aoh.tif","Troglodytes hiemalis",3,"Eastern Winter Wren"
"IUCN","BIRD","Troglodytes_pacificus_1_aoh.tif","Troglodytes pacificus",1,"Pacific Wren"
"IUCN","BIRD","Troglodytes_pacificus_2_aoh.tif","Troglodytes pacificus",2,"Pacific Wren"
"IUCN","BIRD","Turdus_migratorius_1_aoh.tif","Turdus migratorius",1,"American Robin"
"IUCN","BIRD","Turdus_migratorius_2_aoh.tif","Turdus migratorius",2,"American Robin"
"IUCN","BIRD","Tympanuchus_phasianellus_1_aoh.tif","Tympanuchus phasianellus",1,"Sharp-Tailed Grouse"
"IUCN","BIRD","Tyrannus_tyrannus_2_aoh.tif","Tyrannus tyrannus",2,"Eastern Kingbird"
"IUCN","BIRD","Tyrannus_verticalis_2_aoh.tif","Tyrannus verticalis",2,NA
"IUCN","BIRD","Tyto_alba_1_aoh.tif","Tyto alba",1,"Barn Owl"
"IUCN","BIRD","Uria_aalge_1_aoh.tif","Uria aalge",1,"Common Murre"
"IUCN","BIRD","Uria_aalge_2_aoh.tif","Uria aalge",2,"Common Murre"
"IUCN","BIRD","Uria_aalge_3_aoh.tif","Uria aalge",3,"Common Murre"
"IUCN","BIRD","Uria_lomvia_1_aoh.tif","Uria lomvia",1,"Thick-Billed Guillemot"
"IUCN","BIRD","Uria_lomvia_2_aoh.tif","Uria lomvia",2,"Thick-Billed Guillemot"
"IUCN","BIRD","Uria_lomvia_3_aoh.tif","Uria lomvia",3,"Thick-Billed Guillemot"
"IUCN","BIRD","Urile_pelagicus_1_aoh.tif","Urile pelagicus",1,NA
"IUCN","BIRD","Urile_pelagicus_3_aoh.tif","Urile pelagicus",3,NA
"IUCN","BIRD","Urile_penicillatus_1_aoh.tif","Urile penicillatus",1,NA
"IUCN","BIRD","Urile_penicillatus_3_aoh.tif","Urile penicillatus",3,NA
"IUCN","BIRD","Vermivora_chrysoptera_2_aoh.tif","Vermivora chrysoptera",2,"Golden-Winged Warbler"
"IUCN","BIRD","Vermivora_cyanoptera_2_aoh.tif","Vermivora cyanoptera",2,"Blue-Winged Warbler"
"IUCN","BIRD","Vireo_cassinii_2_aoh.tif","Vireo cassinii",2,"Cassin's Vireo"
"IUCN","BIRD","Vireo_flavifrons_2_aoh.tif","Vireo flavifrons",2,NA
"IUCN","BIRD","Vireo_gilvus_2_aoh.tif","Vireo gilvus",2,"Warbling Vireo"
"IUCN","BIRD","Vireo_griseus_2_aoh.tif","Vireo griseus",2,"White-Eyed Vireo"
"IUCN","BIRD","Vireo_huttoni_1_aoh.tif","Vireo huttoni",1,NA
"IUCN","BIRD","Vireo_olivaceus_2_aoh.tif","Vireo olivaceus",2,"Red-Eyed Vireo"
"IUCN","BIRD","Vireo_philadelphicus_2_aoh.tif","Vireo philadelphicus",2,"Philadelphia Vireo"
"IUCN","BIRD","Vireo_solitarius_2_aoh.tif","Vireo solitarius",2,"Solitary Vireo"
"IUCN","BIRD","Xanthocephalus_xanthocephalus_2_aoh.tif","Xanthocephalus xanthocephalus",2,NA
"IUCN","BIRD","Zenaida_macroura_1_aoh.tif","Zenaida macroura",1,"Mourning Dove"
"IUCN","BIRD","Zenaida_macroura_2_aoh.tif","Zenaida macroura",2,"Mourning Dove"
"IUCN","BIRD","Zonotrichia_albicollis_1_aoh.tif","Zonotrichia albicollis",1,"White-Throated Sparrow"
"IUCN","BIRD","Zonotrichia_albicollis_2_aoh.tif","Zonotrichia albicollis",2,"White-Throated Sparrow"
"IUCN","BIRD","Zonotrichia_albicollis_3_aoh.tif","Zonotrichia albicollis",3,"White-Throated Sparrow"
"IUCN","BIRD","Zonotrichia_atricapilla_2_aoh.tif","Zonotrichia atricapilla",2,NA
"IUCN","BIRD","Zonotrichia_atricapilla_3_aoh.tif","Zonotrichia atricapilla",3,NA
"IUCN","BIRD","Zonotrichia_leucophrys_1_aoh.tif","Zonotrichia leucophrys",1,NA
"IUCN","BIRD","Zonotrichia_leucophrys_2_aoh.tif","Zonotrichia leucophrys",2,NA
"IUCN","BIRD","Zonotrichia_leucophrys_3_aoh.tif","Zonotrichia leucophrys",3,NA
"IUCN","BIRD","Zonotrichia_querula_2_aoh.tif","Zonotrichia querula",2,NA
"IUCN","MAMM","Alces_alces_aoh.tif","Alces alces",NA,"Eurasian Elk"
"IUCN","MAMM","Antilocapra_americana_aoh.tif","Antilocapra americana",NA,"Pronghorn"
"IUCN","MAMM","Antrozous_pallidus_aoh.tif","Antrozous pallidus",NA,"Pallid Bat"
"IUCN","MAMM","Aplodontia_rufa_aoh.tif","Aplodontia rufa",NA,"Mountain Beaver"
"IUCN","MAMM","Bison_bison_aoh.tif","Bison bison",NA,"American Bison"
"IUCN","MAMM","Blarina_brevicauda_aoh.tif","Blarina brevicauda",NA,"Short-Tailed Shrew"
"IUCN","MAMM","Callospermophilus_lateralis_aoh.tif","Callospermophilus lateralis",NA,"Golden-Mantled Ground Squirrel"
"IUCN","MAMM","Callospermophilus_saturatus_aoh.tif","Callospermophilus saturatus",NA,"Cascade Golden-Mantled Ground Squirrel"
"IUCN","MAMM","Canis_latrans_aoh.tif","Canis latrans",NA,"Coyote"
"IUCN","MAMM","Canis_lupus_aoh.tif","Canis lupus",NA,"Gray Wolf"
"IUCN","MAMM","Castor_canadensis_aoh.tif","Castor canadensis",NA,"American Beaver"
"IUCN","MAMM","Cervus_canadensis_aoh.tif","Cervus canadensis",NA,NA
"IUCN","MAMM","Condylura_cristata_aoh.tif","Condylura cristata",NA,"Star-Nosed Mole"
"IUCN","MAMM","Corynorhinus_townsendii_aoh.tif","Corynorhinus townsendii",NA,"Townsend's Big-Eared Bat"
"IUCN","MAMM","Cryptotis_parva_aoh.tif","Cryptotis parva",NA,"Least Shrew"
"IUCN","MAMM","Cynomys_ludovicianus_aoh.tif","Cynomys ludovicianus",NA,"Black-Tailed Prairie Dog"
"IUCN","MAMM","Dicrostonyx_groenlandicus_aoh.tif","Dicrostonyx groenlandicus",NA,"Northern Collared Lemming"
"IUCN","MAMM","Dicrostonyx_hudsonius_aoh.tif","Dicrostonyx hudsonius",NA,"Ungava Collared Lemming"
"IUCN","MAMM","Dicrostonyx_nunatakensis_aoh.tif","Dicrostonyx nunatakensis",NA,NA
"IUCN","MAMM","Dicrostonyx_richardsoni_aoh.tif","Dicrostonyx richardsoni",NA,"Richardson's Collared Lemming"
"IUCN","MAMM","Didelphis_virginiana_aoh.tif","Didelphis virginiana",NA,"North American Opossum"
"IUCN","MAMM","Dipodomys_ordii_aoh.tif","Dipodomys ordii",NA,"Ord's Kangaroo Rat"
"IUCN","MAMM","Enhydra_lutris_aoh.tif","Enhydra lutris",NA,"Sea Otter"
"IUCN","MAMM","Eptesicus_fuscus_aoh.tif","Eptesicus fuscus",NA,"Big Brown Bat"
"IUCN","MAMM","Erethizon_dorsatum_aoh.tif","Erethizon dorsatum",NA,"North American Porcupine"
"IUCN","MAMM","Euderma_maculatum_aoh.tif","Euderma maculatum",NA,NA
"IUCN","MAMM","Geomys_bursarius_aoh.tif","Geomys bursarius",NA,"Plains Pocket Gopher"
"IUCN","MAMM","Glaucomys_sabrinus_aoh.tif","Glaucomys sabrinus",NA,"Northern Flying Squirrel"
"IUCN","MAMM","Glaucomys_volans_aoh.tif","Glaucomys volans",NA,"Southern Flying Squirrel"
"IUCN","MAMM","Gulo_gulo_aoh.tif","Gulo gulo",NA,"Wolverine"
"IUCN","MAMM","Ictidomys_tridecemlineatus_aoh.tif","Ictidomys tridecemlineatus",NA,"Thirteen-Lined Ground Squirrel"
"IUCN","MAMM","Lasionycteris_noctivagans_aoh.tif","Lasionycteris noctivagans",NA,"Silver-Haired Bat"
"IUCN","MAMM","Lasiurus_blossevillii_aoh.tif","Lasiurus blossevillii",NA,"Western Red Bat"
"IUCN","MAMM","Lasiurus_borealis_aoh.tif","Lasiurus borealis",NA,"Red Bat"
"IUCN","MAMM","Lasiurus_cinereus_aoh.tif","Lasiurus cinereus",NA,"Hoary Bat"
"IUCN","MAMM","Lemmiscus_curtatus_aoh.tif","Lemmiscus curtatus",NA,"Sagebrush Vole"
"IUCN","MAMM","Lemmus_trimucronatus_aoh.tif","Lemmus trimucronatus",NA,NA
"IUCN","MAMM","Lepus_americanus_aoh.tif","Lepus americanus",NA,"Snowshoe Hare"
"IUCN","MAMM","Lepus_arcticus_aoh.tif","Lepus arcticus",NA,"Arctic Hare"
"IUCN","MAMM","Lepus_europaeus_aoh.tif","Lepus europaeus",NA,"European Hare"
"IUCN","MAMM","Lepus_townsendii_aoh.tif","Lepus townsendii",NA,"White-Tailed Jackrabbit"
"IUCN","MAMM","Lontra_canadensis_aoh.tif","Lontra canadensis",NA,"Northern American River Otter"
"IUCN","MAMM","Lynx_canadensis_aoh.tif","Lynx canadensis",NA,"Canada Lynx"
"IUCN","MAMM","Lynx_rufus_aoh.tif","Lynx rufus",NA,"Bobcat"
"IUCN","MAMM","Marmota_broweri_aoh.tif","Marmota broweri",NA,"Alaska Marmot"
"IUCN","MAMM","Marmota_caligata_aoh.tif","Marmota caligata",NA,"Hoary Marmot"
"IUCN","MAMM","Marmota_flaviventris_aoh.tif","Marmota flaviventris",NA,"Yellow-Bellied Marmot"
"IUCN","MAMM","Marmota_monax_aoh.tif","Marmota monax",NA,"Woodchuck"
"IUCN","MAMM","Marmota_vancouverensis_aoh.tif","Marmota vancouverensis",NA,"Vancouver Island Marmot"
"IUCN","MAMM","Martes_americana_aoh.tif","Martes americana",NA,"American Marten"
"IUCN","MAMM","Martes_pennanti_aoh.tif","Martes pennanti",NA,"Fisher"
"IUCN","MAMM","Mephitis_mephitis_aoh.tif","Mephitis mephitis",NA,"Striped Skunk"
"IUCN","MAMM","Microtus_chrotorrhinus_aoh.tif","Microtus chrotorrhinus",NA,"Rock Vole"
"IUCN","MAMM","Microtus_longicaudus_aoh.tif","Microtus longicaudus",NA,"Long-Tailed Vole"
"IUCN","MAMM","Microtus_miurus_aoh.tif","Microtus miurus",NA,"Singing Vole"
"IUCN","MAMM","Microtus_montanus_aoh.tif","Microtus montanus",NA,"Montane Vole"
"IUCN","MAMM","Microtus_ochrogaster_aoh.tif","Microtus ochrogaster",NA,"Prairie Vole"
"IUCN","MAMM","Microtus_oeconomus_aoh.tif","Microtus oeconomus",NA,"Root Vole"
"IUCN","MAMM","Microtus_oregoni_aoh.tif","Microtus oregoni",NA,"Creeping Vole"
"IUCN","MAMM","Microtus_pennsylvanicus_aoh.tif","Microtus pennsylvanicus",NA,"Meadow Vole"
"IUCN","MAMM","Microtus_pinetorum_aoh.tif","Microtus pinetorum",NA,"Woodland Vole"
"IUCN","MAMM","Microtus_richardsoni_aoh.tif","Microtus richardsoni",NA,"Water Vole"
"IUCN","MAMM","Microtus_townsendii_aoh.tif","Microtus townsendii",NA,"Townsend's Vole"
"IUCN","MAMM","Microtus_xanthognathus_aoh.tif","Microtus xanthognathus",NA,"Yellow-Cheeked Vole"
"IUCN","MAMM","Mus_musculus_aoh.tif","Mus musculus",NA,"House Mouse"
"IUCN","MAMM","Mustela_erminea_aoh.tif","Mustela erminea",NA,"Ermine"
"IUCN","MAMM","Mustela_frenata_aoh.tif","Mustela frenata",NA,"Long-Tailed Weasel"
"IUCN","MAMM","Mustela_nivalis_aoh.tif","Mustela nivalis",NA,"Least Weasel"
"IUCN","MAMM","Myodes_gapperi_aoh.tif","Myodes gapperi",NA,"Southern Red-Backed Vole"
"IUCN","MAMM","Myodes_rutilus_aoh.tif","Myodes rutilus",NA,"Northern Red-Backed Vole"
"IUCN","MAMM","Myotis_californicus_aoh.tif","Myotis californicus",NA,"California Myotis"
"IUCN","MAMM","Myotis_ciliolabrum_aoh.tif","Myotis ciliolabrum",NA,"Western Small-Footed Bat"
"IUCN","MAMM","Myotis_evotis_aoh.tif","Myotis evotis",NA,"Long-Eared Myotis"
"IUCN","MAMM","Myotis_keenii_aoh.tif","Myotis keenii",NA,"Keen's Myotis"
"IUCN","MAMM","Myotis_leibii_aoh.tif","Myotis leibii",NA,"Eastern Small-Footed Myotis"
"IUCN","MAMM","Myotis_lucifugus_aoh.tif","Myotis lucifugus",NA,"Little Brown Bat"
"IUCN","MAMM","Myotis_melanorhinus_aoh.tif","Myotis melanorhinus",NA,"Dark-Nosed Small-Footed Bat"
"IUCN","MAMM","Myotis_septentrionalis_aoh.tif","Myotis septentrionalis",NA,"Northern Long-Eared Myotis"
"IUCN","MAMM","Myotis_sodalis_aoh.tif","Myotis sodalis",NA,"Indiana Bat"
"IUCN","MAMM","Myotis_thysanodes_aoh.tif","Myotis thysanodes",NA,NA
"IUCN","MAMM","Myotis_volans_aoh.tif","Myotis volans",NA,NA
"IUCN","MAMM","Myotis_yumanensis_aoh.tif","Myotis yumanensis",NA,NA
"IUCN","MAMM","Napaeozapus_insignis_aoh.tif","Napaeozapus insignis",NA,"Woodland Jumping Mouse"
"IUCN","MAMM","Neotamias_amoenus_aoh.tif","Neotamias amoenus",NA,"Yellow-Pine Chipmunk"
"IUCN","MAMM","Neotamias_minimus_aoh.tif","Neotamias minimus",NA,"Least Chipmunk"
"IUCN","MAMM","Neotamias_ruficaudus_aoh.tif","Neotamias ruficaudus",NA,NA
"IUCN","MAMM","Neotamias_townsendii_aoh.tif","Neotamias townsendii",NA,"Townsend's Chipmunk"
"IUCN","MAMM","Neotoma_cinerea_aoh.tif","Neotoma cinerea",NA,"Bushy-Tailed Woodrat"
"IUCN","MAMM","Neovison_vison_aoh.tif","Neovison vison",NA,"American Mink"
"IUCN","MAMM","Neurotrichus_gibbsii_aoh.tif","Neurotrichus gibbsii",NA,NA
"IUCN","MAMM","Ochotona_collaris_aoh.tif","Ochotona collaris",NA,NA
"IUCN","MAMM","Ochotona_princeps_aoh.tif","Ochotona princeps",NA,"American Pika"
"IUCN","MAMM","Odocoileus_hemionus_aoh.tif","Odocoileus hemionus",NA,"Mule Deer"
"IUCN","MAMM","Odocoileus_virginianus_aoh.tif","Odocoileus virginianus",NA,"White-Tailed Deer"
"IUCN","MAMM","Ondatra_zibethicus_aoh.tif","Ondatra zibethicus",NA,"Muskrat"
"IUCN","MAMM","Onychomys_leucogaster_aoh.tif","Onychomys leucogaster",NA,"Northern Grasshopper Mouse"
"IUCN","MAMM","Oreamnos_americanus_aoh.tif","Oreamnos americanus",NA,"Mountain Goat"
"IUCN","MAMM","Ovibos_moschatus_aoh.tif","Ovibos moschatus",NA,"Muskox"
"IUCN","MAMM","Ovis_canadensis_aoh.tif","Ovis canadensis",NA,"Bighorn Sheep"
"IUCN","MAMM","Ovis_dalli_aoh.tif","Ovis dalli",NA,"Dall Sheep"
"IUCN","MAMM","Parascalops_breweri_aoh.tif","Parascalops breweri",NA,"Hairy-Tailed Mole"
"IUCN","MAMM","Perognathus_fasciatus_aoh.tif","Perognathus fasciatus",NA,"Olive-Backed Pocket Mouse"
"IUCN","MAMM","Perognathus_parvus_aoh.tif","Perognathus parvus",NA,"Great Basin Pocket Mouse"
"IUCN","MAMM","Peromyscus_keeni_aoh.tif","Peromyscus keeni",NA,NA
"IUCN","MAMM","Peromyscus_leucopus_aoh.tif","Peromyscus leucopus",NA,"White-Footed Mouse"
"IUCN","MAMM","Peromyscus_maniculatus_aoh.tif","Peromyscus maniculatus",NA,"North American Deer Mouse"
"IUCN","MAMM","Phenacomys_intermedius_aoh.tif","Phenacomys intermedius",NA,"Western Heather Vole"
"IUCN","MAMM","Phenacomys_ungava_aoh.tif","Phenacomys ungava",NA,"Eastern Heather Mole"
"IUCN","MAMM","Pipistrellus_subflavus_aoh.tif","Pipistrellus subflavus",NA,"Eastern Pipistrelle"
"IUCN","MAMM","Poliocitellus_franklinii_aoh.tif","Poliocitellus franklinii",NA,"Franklin's Ground Squirrel"
"IUCN","MAMM","Procyon_lotor_aoh.tif","Procyon lotor",NA,"Raccoon"
"IUCN","MAMM","Puma_concolor_aoh.tif","Puma concolor",NA,"Puma"
"IUCN","MAMM","Rangifer_tarandus_aoh.tif","Rangifer tarandus",NA,"Reindeer"
"IUCN","MAMM","Reithrodontomys_megalotis_aoh.tif","Reithrodontomys megalotis",NA,"Western Harvest Mouse"
"IUCN","MAMM","Scalopus_aquaticus_aoh.tif","Scalopus aquaticus",NA,"Eastern Mole"
"IUCN","MAMM","Scapanus_orarius_aoh.tif","Scapanus orarius",NA,NA
"IUCN","MAMM","Scapanus_townsendii_aoh.tif","Scapanus townsendii",NA,NA
