Type,Theme,File,Name,Legend,Values,Color,Labels,Unit,Provenance,Order,Visible,Hidden,Goal,Targets
theme,Mammals (IUCN),T_IUCN_MAMM_Sorex_hoyi_aoh.tif,Pygmy Shrew,manual,"0, 1","#00000000, #b15928","absence, presence",km2,national,,FALSE,TRUE,0.2,0.772492355
theme,Mammals (IUCN),T_IUCN_MAMM_Sylvilagus_floridanus_aoh.tif,Eastern Cottontail,manual,"0, 1","#00000000, #b15928","absence, presence",km2,national,,FALSE,TRUE,0.2,0.594986543
theme,Mammals (IUCN),T_IUCN_MAMM_Synaptomys_cooperi_aoh.tif,Southern Bog Lemming,manual,"0, 1","#00000000, #b15928","absence, presence",km2,national,,FALSE,TRUE,0.2,0.772492355
theme,Mammals (IUCN),T_IUCN_MAMM_Tamias_striatus_aoh.tif,Eastern Chipmunk,manual,"0, 1","#00000000, #b15928","absence, presence",km2,national,,FALSE,TRUE,0.2,0.769136348
theme,Mammals (IUCN),T_IUCN_MAMM_Tamiasciurus_hudsonicus_aoh.tif,American Red Squirrel,manual,"0, 1","#00000000, #b15928","absence, presence",km2,national,,FALSE,TRUE,0.2,0.798617732
theme,Mammals (IUCN),T_IUCN_MAMM_Taxidea_taxus_aoh.tif,American Badger,manual,"0, 1","#00000000, #b15928","absence, presence",km2,national,,FALSE,TRUE,0.2,1
theme,Mammals (IUCN),T_IUCN_MAMM_Urocyon_cinereoargenteus_aoh.tif,Gray Fox,manual,"0, 1","#00000000, #b15928","absence, presence",km2,national,,FALSE,TRUE,0.2,1
theme,Mammals (IUCN),T_IUCN_MAMM_Ursus_americanus_aoh.tif,American Black Bear,manual,"0, 1","#00000000, #b15928","absence, presence",km2,national,,FALSE,TRUE,0.2,0.596748579
theme,Mammals (IUCN),T_IUCN_MAMM_Vulpes_vulpes_aoh.tif,Red Fox,manual,"0, 1","#00000000, #b15928","absence, presence",km2,national,,FALSE,TRUE,0.2,0.595721823
theme,Mammals (IUCN),T_IUCN_MAMM_Zapus_hudsonius_aoh.tif,Meadow Jumping Mouse,manual,"0, 1","#00000000, #b15928","absence, presence",km2,national,,FALSE,TRUE,0.2,1
theme,Reptiles (IUCN),T_IUCN_REPT_Caretta_caretta_aoh.tif,Loggerhead Turtle,manual,"0, 1","#00000000, #b2df8a","absence, presence",km2,national,,FALSE,TRUE,0.2,1
theme,Reptiles (IUCN),T_IUCN_REPT_Diadophis_punctatus_aoh.tif,Ringneck Snake,manual,"0, 1","#00000000, #b2df8a","absence, presence",km2,national,,FALSE,TRUE,0.2,0.75040408
theme,Reptiles (IUCN),T_IUCN_REPT_Eretmochelys_imbricata_aoh.tif,Hawksbill Sea Turtle,manual,"0, 1","#00000000, #b2df8a","absence, presence",km2,national,,FALSE,TRUE,0.2,1
theme,Reptiles (IUCN),T_IUCN_REPT_Heterodon_platirhinos_aoh.tif,Heterodon platirhinos,manual,"0, 1","#00000000, #b2df8a","absence, presence",km2,national,,FALSE,TRUE,0.2,0.772815609
theme,Reptiles (IUCN),T_IUCN_REPT_Nerodia_sipedon_aoh.tif,Nerodia sipedon,manual,"0, 1","#00000000, #b2df8a","absence, presence",km2,national,,FALSE,TRUE,0.2,1
theme,Reptiles (IUCN),T_IUCN_REPT_Opheodrys_vernalis_aoh.tif,Opheodrys vernalis,manual,"0, 1","#00000000, #b2df8a","absence, presence",km2,national,,FALSE,TRUE,0.2,1
theme,Reptiles (IUCN),T_IUCN_REPT_Pantherophis_gloydi_aoh.tif,Pantherophis gloydi,manual,"0, 1","#00000000, #b2df8a","absence, presence",km2,national,,FALSE,TRUE,0.2,0.793487111
theme,Reptiles (IUCN),T_IUCN_REPT_Plestiodon_fasciatus_aoh.tif,Plestiodon fasciatus,manual,"0, 1","#00000000, #b2df8a","absence, presence",km2,national,,FALSE,TRUE,0.2,0.812044232
theme,Reptiles (IUCN),T_IUCN_REPT_Sistrurus_catenatus_aoh.tif,Massasauga,manual,"0, 1","#00000000, #b2df8a","absence, presence",km2,national,,FALSE,TRUE,0.2,1
theme,Reptiles (IUCN),T_IUCN_REPT_Storeria_occipitomaculata_aoh.tif,Storeria occipitomaculata,manual,"0, 1","#00000000, #b2df8a","absence, presence",km2,national,,FALSE,TRUE,0.2,0.774196631
theme,Reptiles (IUCN),T_IUCN_REPT_Thamnophis_butleri_aoh.tif,Thamnophis butleri,manual,"0, 1","#00000000, #b2df8a","absence, presence",km2,national,,FALSE,TRUE,0.2,1
theme,Reptiles (IUCN),T_IUCN_REPT_Thamnophis_sauritus_aoh.tif,Eastern Ribbonsnake,manual,"0, 1","#00000000, #b2df8a","absence, presence",km2,national,,FALSE,TRUE,0.2,0.767562213
theme,Reptiles (IUCN),T_IUCN_REPT_Thamnophis_sirtalis_aoh.tif,Thamnophis sirtalis,manual,"0, 1","#00000000, #b2df8a","absence, presence",km2,national,,FALSE,TRUE,0.2,0.746090546
theme,Land Cover,T_LC_Lakes.tif,Lakes,continuous,,viridis,,ha,national,,FALSE,TRUE,0.2,
theme,Land Cover,T_LC_Wetlands.tif,Wetlands,continuous,,viridis,,ha,national,,FALSE,TRUE,0.2,
weight,,W_Carbon_potential.tif,Carbon potential,continuous,,YlOrBr,,tonnes/yr,national,,FALSE,TRUE,0.2,
weight,,W_Carbon_storage.tif,Carbon storage,continuous,,YlOrBr,,tonnes,national,,FALSE,TRUE,0.2,
weight,,W_Climate_forward_velocity.tif,Climate forward velocity,continuous,,PuBuGn,,index,national,,FALSE,TRUE,0.2,
weight,,W_Climate_refugia.tif,Climate refugia,continuous,,PuBuGn,,index,national,,FALSE,TRUE,0.2,
weight,,W_Freshwater.tif,Freshwater,continuous,,Blues,,ha,national,,FALSE,TRUE,0.2,
weight,,W_Human_footprint.tif,Human footprint,continuous,,rocket,,index,national,,FALSE,TRUE,0.2,
weight,,W_Key_biodiversity_areas.tif,Key biodiversity areas,manual,"0, 1","#00000000, #7fbc41","not KBA, KBA",km2,national,,FALSE,TRUE,0.2,
weight,,W_Recreation.tif,Recreation,continuous,,Greens,,ha,national,,FALSE,TRUE,0.2,
weight,,W_River_length.tif,River length,continuous,,viridis,,km,national,,FALSE,TRUE,0.2,
weight,,W_Shoreline_length.tif,Shoreline length,continuous,,viridis,,km,national,,FALSE,TRUE,0.2,
